question_id,answer_filename,answer_text,answer_correct,source,label
00043_30633,M2_1_05_00043_30633_A.png,"연립방정식 $ \\left\\{\\begin{array}{l}4 x+3 y-3=0 \\\\ x-y+1=0\\end{array}\\right. $ 의 해는 $ x=0, y=1 $ 한편 $ 2 x-y=9 $ 에서 $ y=2 x-9 $ 따라서 기울기가 $2 $이고 점 $ (0,1) $ 을 지나는 직선의 방정식은 $ y=2 x+1 $",⑤,111.수학 과목 문제생성 데이터,validation
00043_30667,M2_1_05_00043_30667_A.png,"일차방정식 $3 x-y+12=0$ 의 그래프를 그리면 그림과 같다. $\\triangle \\mathrm{OAB}=\\frac{1}{2} \\times \\overline{\\mathrm{OA}} \\times \\overline{\\mathrm{OB}} =\\frac{1}{2} \\times 4 \\times 12=24$이므로 두 직선 $ 3 x-y+12=0, y=m x $ 의 교점을 $ \\mathrm{C}(x, y) $ 라 하면 $\\triangle \\mathrm{OAC}=\\frac{1}{2} \\times \\overline{\\mathrm{OA}} \\times y  =\\frac{1}{2} \\times 4 \\times y=12  \\Rightarrow y=6$  이것을 $ 3 x-y+12=0 $ 에 대입하면 $ x=-2 $ 즉, 직선 $ y=m x $ 가 점 $ (-2,6) $ 을 지나므로 $ 6=-2 m \\Rightarrow m=-3 $",④,111.수학 과목 문제생성 데이터,validation
00043_30700,M2_1_05_00043_30700_A.png,"두 직선 $ 2 x-y-2 a+1=0, x+a y-2 a=0 $ 의 교점은 연립방정식 $ \\left\\{\\begin{array}{l}2 x-y-2 a+1=0 \\ldots① \\\\ x+a y-2 a=0 \\ldots②\\end{array}\\right. $ 의 해와 같다. ②$ \\times 2 $-①을 하면 $ (2 a+1) y-2 a-1=0 $ $ a=-\\frac{1}{2} $ 이면 두 직선은 일치하므로 $ a \\neq-\\frac{1}{2} \\quad \\therefore y=1 $ 이것을 ①에 대입하면 $ x=a $ 이므로 서로 다른 두 직선 $ 2 x-y-2 a+1=0, x+a y-2 a=0 $ 의 교점은 $ \\mathrm{A}(a, 1) $ 한편, $ 2 x-y-2 a+1=0, x+a y-2 a=0 $ (단, $ a<0 $ )에 $ x=0 $ 을 각각 대입해 $ y $ 축과의 교점을 구하면 $ \\mathrm{B}(0,1-2 a), \\mathrm{C}(0,2) $ $ a<0 $ 이고 $ \\overline{\\mathrm{OB}}=3 \\overline{\\mathrm{OC}} $ 이므로 $ 1-2 a=3 \\times 2 \\quad \\therefore a=-\\frac{5}{2} $ 따라서 $ \\triangle \\mathrm{ABC} $ 는 밑변의 길이가 $4$이고 높이가 $ \\frac{5}{2} $ 이므로 넓이는 $ \\frac{1}{2} \\times 4 \\times \\frac{5}{2}=5 $",⑤,111.수학 과목 문제생성 데이터,validation
00043_30715,M2_1_05_00043_30715_A.png,"\\[ \\begin{array}{l} \\left\\{\\begin{array}{l} 2 x+3 y-12=0 \\quad \\ldots \\text {㉠} \\\\ 2 x-y+4=0 \\quad \\ldots \\text {㉡} \\end{array}\\right. \\text { 에서 } \\\\ \\text {㉠-㉡} \\rightarrow 4 y=16 \\quad \\therefore y=4 \\cdots \\text {㉢} \\\\ \\end{array} \\] ㉢을 ㉠에 대입하면 $ 2 x+3 \\times 4-12=0 $ 에서 $ x=0 $ 따라서 $ a=0, b=4 $ 이므로 $ a b=0 \\times 4=0 $",③,111.수학 과목 문제생성 데이터,validation
00043_30720,M2_1_05_00043_30720_A.png,"직선 $l$, $m$의 방정식을 구하면 $ \\left\\{\\begin{array}{l}l \\Rightarrow y=-x+3 \\ldots㉠ \\\\ m \\Rightarrow y=2 x-4 \\ldots㉡\\end{array}\\right.  ㉠$, $㉡$에서 $‒x+3=2x‒4$, $‒3x=‒7$  $ \\therefore   x=\\frac{7}{3} \\cdots㉢ $  ㉢을 ㉠에 대입하면  $ y=-\\frac{7}{3}+3   \\therefore y=\\frac{2}{3} $ $ \\therefore a+b=\\frac{7}{3}+\\frac{2}{3}=3 $",$3$,111.수학 과목 문제생성 데이터,validation
00043_30728,M2_1_05_00043_30728_A.png,"이때, $ \\triangle \\mathrm{CDA}=\\frac{1}{2} \\times \\overline{\\mathrm{AD}} \\times 4=12 $   $ \\overline{\\mathrm{AD}}=6 $ 이므로 $ \\mathrm{A} $ 의 좌표는 $ (4,0) $   $ y=-2 x+b $ 에 $ x=4, y=0 $ 을 대입하면 $ 0=-2 \\times 4+b, b=8 \\quad \\therefore y=-2 x+8 $","\\[ y=-2 x+8 \\]   $ y=x+2 $ 의 그래프에서 $ x $ 절편은 $ -2, y $ 절편은 $2$이므로 $ x $ 절편을 점 $ \\mathrm{D} $ 라 하면 $ \\triangle \\mathrm{BOD}=\\frac{1}{2} \\times 2 \\times 2=2 $   \\[ \\triangle \\mathrm{CDA}=2+10=12 \\]",111.수학 과목 문제생성 데이터,validation
00043_30731,M2_1_05_00043_30731_A.png,"k=1, \\frac{23}{4} \\) 직선 $ y=k $ 가 점 $C$를 지날 때 가장 길다. $ \\therefore k=1 $ 직선 $ \\mathrm{AB} $ 의 방정식의 기울기는 $ \\frac{6-(-2)}{6-0}=\\frac{4}{3} $ 이므로 직선의 방정식은 $ y=\\frac{4}{3} x-2 $ 이다. $ y=1 $ 을 대입하면 $ x=\\frac{9}{4} $ 따라서 $ \\triangle \\mathrm{ABC} $ 와 겹치는 부분의 길이는 $ 8-\\frac{9}{4}=\\frac{23}{4} $",\\(,111.수학 과목 문제생성 데이터,validation
00043_30743,M2_1_05_00043_30743_A.png,"두 직선 $ x=9 $ 와 $ y=x-2 $ 의 교점의 좌표는 $ \\mathrm{A}(9,7) $ 두 직선 $ x=9 $ 와 $ y=-\\frac{x}{3}+2 $ 의 교점의 좌표는 $ \\mathrm{B}(9,-1) $ 두 직선 $ y=x-2 $ 와 $ y=-\\frac{x}{3}+2 $ 의 교점의 좌표는 $ \\mathrm{C}(3,1) $ $ \\therefore(\\triangle \\mathrm{ABC} $ 의 넓이 $ )=\\{7-(-1)\\} \\times(9-3) \\times \\frac{1}{2}=24 $",$24$,111.수학 과목 문제생성 데이터,validation
00043_30744,M2_1_05_00043_30744_A.png,"두 직선 $ \\left\\{\\begin{array}{l}y=-\\frac{1}{a} x-\\frac{1}{a} \\ldots ㉠ \\\\ y=\\frac{1}{3} x+3 \\ldots ㉡ \\end{array}\\right. $ 의 $ y $ 절편이 같다. ㉡에서 $ y $ 절편이 $3$ 즉, $ x=0, y=3 $ 을 ㉠에 대입하면 $ 3=-\\frac{1}{a}, a=-\\frac{1}{3} $",$ -\\frac{1}{3} $,111.수학 과목 문제생성 데이터,validation
00043_30748,M2_1_05_00043_30748_A.png,"직사각형의 넓이를 이등분하는 직선은 대각선의 교점, 즉 대각선의 중점을 지나야 한다. 직사각형 $ABCD$ 의 대각선의 중점 $\\left(2, \\frac{1}{2}\\right)$, 직사각형 $OEFG$ 의 대각선의 중점 $\\left(-\\frac{1}{2},-1\\right)$ 을 동시에 지나야 두 사각형의 넓이를 각각 이 등분할 수 있다. 두 점 $\\left(2, \\frac{1}{2}\\right),\\left(-\\frac{1}{2},-1\\right)$ 은 ( 기울기 $)=\\frac{-1-\\frac{1}{2}}{-\\frac{1}{2}-2}=\\frac{3}{5}$ 이므로 직선을 $y=\\frac{3}{5} x+b$ 라 하고 점 $\\left(2, \\frac{1}{2}\\right)$ 을 대입하면 $\\frac{1}{2}=\\frac{3}{5} \\times 2+b$ $\\therefore b=-\\frac{7}{10}$ 따라서 구하는 일차함수의 식은 $y=\\frac{3}{5} x-\\frac{7}{10}$ 이다.",$y=\\frac{3}{5} x-\\frac{7}{10}$,111.수학 과목 문제생성 데이터,validation
00043_30750,M2_1_05_00043_30750_A.png,"$ y=a x-2 a $ 에서 $ x $ 절편 $ 2, y $ 절편은 $ -2 a $, 회전체의 부피는 원뿔이다. $4 \\pi=\\frac{1}{3} \\times \\pi \\times 2^{2} \\times(-2 a)$ $\\therefore a=-\\frac{3}{2}$",$-\\frac{3}{2}$,111.수학 과목 문제생성 데이터,validation
00043_30758,M2_1_05_00043_30758_A.png,"$y$축 위에 $ \\overline{OA} / / \\overline{FD} $가 되도록 $F$를 잡으면 다음 그림에서 $\\triangle{CBD}=\\triangle{CFD}$이므로 사각형 $FOAD$의 넓이와 삼각형 $DAE$의 넓이가 같으면 된다.  즉, $ \\overline{OA} \\times \\overline{AD}=\\overline{AE} \\times \\overline{AD} \\times \\frac{1}{2}, \\overline{AE}=2 \\times 8=16 $ $ \\therefore \\overline{OE}=\\overline{OA}+\\overline{AE}=8+16=24 $ 따라서 직선 $CE$를 그래프로 하는 일차함수의 식은 $y=‒\\frac{1}{3}x+8$",$y=‒\\frac{1}{3}x+8$,111.수학 과목 문제생성 데이터,validation
00043_30778,M2_1_05_00043_30778_A.png,"세 직선 $ x+y=5,2 x-y=4, x-3 y=a $ 가 한 점에서 만나므로 두 직선 $ x+y=5,2 x-y=4 $ 의 교점을 나머지 한 직선 $ x-3 y=a $ 가 반드 시 지나게 된다. 연립방정식 $ \\left\\{\\begin{array}{ll}x+y=5 & \\ldots \\text {㉠} \\\\ 2 x-y=4 & \\ldots \\text {㉡}\\end{array}\\right. $ 에서 $㉠+㉡$을 하면 $ 3 x=9 \\Rightarrow x=3 $ 이것을 $㉠$에 대입하면 $ 3+y=5 \\Rightarrow y=2 $ $ x=3, y=2 $ 를 $ x-3 y=a $ 에 대입하면 $ 3-3 \\times 2=a \\Rightarrow a=-3 $",③,111.수학 과목 문제생성 데이터,validation
00043_30799,M2_1_05_00043_30799_A.png,"해가 무수히 많으려면 두 그래프가 일치해야 하므로 \\[ \\begin{array}{l} -\\frac{1}{a}=-\\frac{3}{2}, \\frac{2}{a}=\\frac{b}{2} \\\\ \\therefore a=\\frac{2}{3}, b=6 \\\\ \\therefore b-a=\\frac{16}{3} \\end{array} \\]",② \\[ \\begin{array}{l} x+a y-2=0 \\text { 에서 } y=-\\frac{1}{a} x+\\frac{2}{a} \\\\ 3 x+2 y-b=0 \\text { 에서 } y=-\\frac{3}{2} x+\\frac{b}{2} \\end{array} \\],111.수학 과목 문제생성 데이터,validation
00043_30850,M2_1_05_00043_30850_A.png,"(1) 불을 붙인 후 $ x $ 시간이 지났을 때, 양초 $ \\mathrm{A}, \\mathrm{B} $ 의 줄어든 길이는 각각 $ 2 x \\mathrm{~cm}, x \\mathrm{~cm} $ 이다.따라서 $ x $ 시간 후 양초 $ \\mathrm{A} $ 의 남은 길이는$ y=30-2 x $, 양초 $ \\mathrm{B} $ 의 남은 길이는 $ y=20-x $ 이다.(2) 두 양초의 길이가 같아질 때는 두 관계식을 모두 만족할 때이다. 그러므로 연립방정식 $ \\left\\{\\begin{array}{l}y=30-2 x \\\\ y=20-x\\end{array}\\right. $ 를 풀면 \\[ \\begin{array}{l} 30-2 x=20-x \\\\ \\therefore x=10, y=10 \\end{array} \\] 따라서 10 시간 후 두 양초의 남은 길이는 $ 10 \\mathrm{~cm} $ 로 같다.","(1) 양초 $ \\mathrm{A}: y=30-2 x $,  양초 $ \\mathrm{B}: y=20-x $ (2) 10 시간",111.수학 과목 문제생성 데이터,validation
00043_30866,M2_1_05_00043_30866_A.png,① $ x y=32 \\Rightarrow y=\\frac{32}{x}  \\leftarrow$ 일차함수가 아니다. ② $ y=\\pi x^2  \\leftarrow x$의 차수가 일차가 아니므로 일차함수가 아니다. ③ $y=5x \\leftarrow$ 일차함수이다. ④ $ \\frac{1}{2} \\times x \\times y=20 \\Rightarrow y=\\frac{40}{x}  \\leftarrow$ 일차함수가 아니다. ⑤ $ y=\\frac{160}{x}  \\leftarrow$ 일차함수가 아니다.,③,111.수학 과목 문제생성 데이터,validation
00043_30874,M2_1_05_00043_30874_A.png,"① $ x $ 의 값에 따라 $ y $ 의 값이 하나씩 정해지지 않으므로 함수가 아니다. ② $ y=\\frac{30}{x+30} \\times 100=\\frac{3000}{x+30} $ 이고, $ y $ 는 $ x $ 에 대한 일차식으로 나타내어지지 않으므로 일차함수가 아니다. ③ $ y=1000 x $ 이고, $ y $ 는 $ x $ 에 대한 일차식으로 나타내어지므로 일차함수이다. ④ $ y=280-10 x $ 이고 $ y $ 는 $ x $ 에 대한 일차식으로 나타내어지므로 일차함수이다. ⑤ 가로의 길이가 $ x \\mathrm{~cm} $ 이면 세로의 길이는 $ 2 x \\mathrm{~cm} $, 높이는 $ 3 x \\mathrm{~cm} $ 이므로 이 직육면체의 부피 $ y $ 는 $ y=x \\times 2 x \\times 3 x=6 x^{2} $ 이고, $ y $ 는 $ x $ 에 대한 일차식으로 나타내어지지 않으므로 일차함수가 아니다.","③, ④",111.수학 과목 문제생성 데이터,validation
00043_30908,M2_1_05_00043_30908_A.png,"$f(2)=3$에서 $2a-7=3$이므로 $a=5 g(-3)=2$에서 $-4+b=2$이므로 $b=6  \\therefore f(x)=5 x-7, g(x)=\\frac{4}{3} x+6   \\therefore f(-2)=-17, g(3)=10   \\therefore f(-2)+g(3)=-7 $",$-7$,111.수학 과목 문제생성 데이터,validation
00043_30910,M2_1_05_00043_30910_A.png,"$ f(x)=1-a x+(a-x)   f(-1)=1+a+a+1=2 a+2   \\therefore 2 a+2=4, a=1   \\therefore f(x)=-2 x+2   f(-5)=-2 \\times(-5)+2=12 $",$12$,111.수학 과목 문제생성 데이터,validation
00043_30932,M2_1_05_00043_30932_A.png,$ y=-2(x-1)+1=-2 x+3 $ 이므로 $ y=-2 x $ 의 그래프를 $ y $ 축의 방향으로 3 만큼 평행이동한 것이다.,③,111.수학 과목 문제생성 데이터,validation
00043_30944,M2_1_05_00043_30944_A.png,$\\begin{array}{l}p=5 \\times(-1)-2=-7 \\\\ 3=5 q-2 \\text { 이므로 } q=1 \\\\ \\therefore p+q=-7+1=-6\\end{array}$,$-6$,111.수학 과목 문제생성 데이터,validation
00043_30945,M2_1_05_00043_30945_A.png,"점 $ (a, b) $ 가 $ y=3 x+5 $ 의 그래프 위의 점이므로 $ b=3 a+5 \\ldots\\,\\ldots$㉠ 점 $ (b, c) $ 가 $ y=-x+4 $ 의 그래프 위의 점이므로 $ c=-b+4 \\ldots\\,\\ldots$㉡  ㉠을 ㉡에 대입하면 $ c=-(3 a+5)+4 $ \\[ \\therefore 3 a+c=-1 \\]",②,111.수학 과목 문제생성 데이터,validation
00043_30946,M2_1_05_00043_30946_A.png,"$ y=\\frac{1}{3} x+b $ 의 그래프가 점 $ (1,-1) $ 을 지나므로 $ -1=\\frac{1}{3}+b \\quad \\therefore b=-\\frac{4}{3} $ 따라서 $ y=\\frac{1}{3} x-\\frac{4}{3} $ 의 그래프가 점 $ (p, 2) $ 를 지나므로 $ 2=\\frac{1}{3} p-\\frac{4}{3} \\quad \\therefore p=10 $",⑤,111.수학 과목 문제생성 데이터,validation
00043_30949,M2_1_05_00043_30949_A.png,"$ y=a x+b $의 그래프가 두 점 $ (-2,5),(1,-1) $을 지나므로$ \\left\\{\\begin{array}{l}5=-2 a+b \\\\ -1=a+b\\end{array} \\quad \\therefore a=-2, b=1\\right.   \\therefore y=-2 x+1 $③ $ 2=-2 \\times\\left(-\\frac{1}{2}\\right)+1 $",③,111.수학 과목 문제생성 데이터,validation
00043_30950,M2_1_05_00043_30950_A.png,"$ y=\\frac{1}{2} x+k $ 의 그래프가 점 $ (2,-3) $ 을 지나므로 $ -3=\\frac{1}{2} \\times 2+k  \\therefore k=-4 $ 따라서 $ y=\\frac{1}{2} x-4 $ 의 그래프 위의 점 중 $ x $ 좌표와 $ y $ 좌표가 같은 점의 좌표를 $ (a, a) $ 라 하면 $ a=\\frac{1}{2} a-4   \\therefore a=-8 $ 그러므로 구하는 점의 좌표는 $ (-8,-8) $","$ (-8, -8) $",111.수학 과목 문제생성 데이터,validation
00043_30952,M2_1_05_00043_30952_A.png,④ $ y=\\frac{3}{5} x $ 의 그래프를 $ y $ 축의 방향으로 $-7$ 만큼 평행이동하면 $ y=\\frac{3}{5} x-7 $ 의 그래프와 겹친다.,④,111.수학 과목 문제생성 데이터,validation
00043_30964,M2_1_05_00043_30964_A.png,"$ y=-4 x-10+b $ 의 그래프가 점 $ (-1,-4) $ 를 지나므로 $ -4=4-10+b    \\therefore b=2 $ 따라서 $ y=-4 x-8 $ 의 그래프가 점 $ (2-a, 2 a) $ 를 지나므로 $ 2 a=-4(2-a)-8 $ $ \\therefore a b=8 \\times 2=16 $",$16$,111.수학 과목 문제생성 데이터,validation
00043_30970,M2_1_05_00043_30970_A.png,"\\[ -k=2 k-1 \\text { 이므로 } k=\\frac{1}{3} \\] 이때 $ y=2 x-1+3 $, 즉 $ y=2 x+2 $ 의 그래프가 점 $ (m, m) $ 을 지난다고 하면 \\[ m=2 m+2 \\quad \\therefore m=-2 \\] 따라서 구하는 점의 좌표는 $ (-2,-2) $ 이다.",②,111.수학 과목 문제생성 데이터,validation
00043_30971,M2_1_05_00043_30971_A.png,"$ y=a x-\\frac{1}{5} $의 그래프를 %y%축의 방향으로 %p%만큼 평행이동하면 $ y=a x-\\frac{1}{5}+p $이 일차함수의 그래프가 $ y=\\frac{4}{3} x-2 $의 그래프와 일치하므로$ \\begin{array}{l}a=\\frac{4}{3},-\\frac{1}{5}+p=-2 \\Rightarrow p=-\\frac{9}{5} \\\\ \\therefore a-p=\\frac{4}{3}-\\left(-\\frac{9}{5}\\right)=\\frac{47}{15}\\end{array} $",$ \\frac{47}{15}   $,111.수학 과목 문제생성 데이터,validation
00043_31015,M2_1_05_00043_31015_A.png,"$ y=-x+a $ 의 그래프의 $ x $ 절편이 $ a $ 이므로 $ \\mathrm{A}(a, 0) $ $ y=\\frac{1}{2} x-3 $ 의 그래프의 $ x $ 절편이 $6$이므로 $ \\mathrm{B}(6,0) $ 이때 $ \\overline{\\mathrm{AB}}=9 $ 이므로 $ |a-6|=9 $ $ a-6=-9 $ 또는 $ a-6=9 $ $ \\therefore a=-3 $ 또는 $ a=15 $ 이때 $ a<0 $ 이므로 $ a=-3 $",$ -3 $,111.수학 과목 문제생성 데이터,validation
00043_31025,M2_1_05_00043_31025_A.png,"$ y=3 x-1 $ 의 그래프를 $ y $ 축의 방향으로 $4$ 만큼 평행이동하 면 $ y=3 x+3 $ 이고, $ x $ 절편은 $ a=-1, y $ 절편은 $ b=3 $ $ \\therefore a^{2}+b^{2}=1+9=10 $",$10$,111.수학 과목 문제생성 데이터,validation
00043_31038,M2_1_05_00043_31038_A.png,"직선이 $ C(6,3) $ 을 지날 때, $ t $ 가 최소가 된다. $ y=\\frac{1}{2} x+t $ 에서 $ 3=\\frac{1}{2} \\times 6+t  \\therefore t=0 $ 직선이 $ A(2,5) $ 를 지날 때, $ t $ 는 최댓값을 갖는다. $ y=\\frac{1}{2} x+t $ 에서 $ 5=\\frac{1}{2} \\times 2+t  \\therefore t=4 $ 따라서 $ 0+4=4 $",$4$,111.수학 과목 문제생성 데이터,validation
00043_31040,M2_1_05_00043_31040_A.png,( 기울기 $)=\\frac{(y \\text { 의 값의 증가량 })}{(x \\text { 의 값의 증가량 })}=\\frac{-3}{2}=-\\frac{3}{2}$ 따라서 기울기가 $ -\\frac{3}{2} $ 인 것을 찾으면 ②  $ y=-\\frac{3}{2} x+3 $ 이다.,②,111.수학 과목 문제생성 데이터,validation
00043_31047,M2_1_05_00043_31047_A.png,"그림에서 일차함수의 그래프가 두 점 $ (-1,3),(2,1) $을 지나므로  $ ( $ 기울기 $ )=\\frac{(y \\text { 의 값의 증가 량 })}{(x \\text { 의 값의 증가 량 })}=\\frac{1-(-3)}{2-(-1)}=\\frac{4}{3} $  따라서 $ x $의 값이 $9$만큼 증가할 때, $ y $의 값의 증가량은  \\(\\begin{array}{l} \\frac{(y \\text { 의 값의 증가 량 })}{9}=\\frac{4}{3} \\\\ \\therefore(y \\text { 의 값의 증가량 })=\\frac{4}{3} \\times 9=12 \\end{array}\\)",$ ②$,111.수학 과목 문제생성 데이터,validation
00043_31051,M2_1_05_00043_31051_A.png,"$ y=-2 x+4 $ 의 그래프의 $ x $ 절편을 구하면 $ 0=-2 x+4 \\Rightarrow x=2 $ $ \\therefore(x $ 절편 $ )=2 \\\\ $ 이것이 $ y=a x+b $ 의 $ x $ 절편과 같다고 하므로 $ 0=a x+b \\Rightarrow x=-\\frac{b}{a} $ $ \\Rightarrow-\\frac{b}{a}=2 \\cdots $㉠  한편, $ y=x+6 $ 의 그래프의 $ y $ 절편은 $6$ 이것이 $ y=a x+b $ 의 $ y $ 절편 $ b $ 와 같으므로 $ b=6 $ 이것을 ㉠에 대입하면  $ -\\frac{6}{a}=2 \\Rightarrow a=-3 \\\\ $ 따라서 $ y=a x+b $ 의 그래프의 기울기는 $-3$ 이다.",⑤,111.수학 과목 문제생성 데이터,validation
00043_31055,M2_1_05_00043_31055_A.png,"두 점 $ (-4,-1),(2,3) $ 을 지나는 직선의 기울기와 두 점 $ (p, 1),(2,3) $ 을 지나는 직선의 기울기가 같아야 하므로 \\[ \\begin{array}{l} \\frac{-1-3}{-4-2}=\\frac{1-3}{p-2} \\Rightarrow \\frac{4}{6}=\\frac{-2}{p-2} \\\\ \\Rightarrow 4 p-8=-12 \\Rightarrow 4 p=-4 \\\\ \\therefore p=-1 \\end{array} \\]",②,111.수학 과목 문제생성 데이터,validation
00043_31076,M2_1_05_00043_31076_A.png,"$ y=a x-4 $ 의 그래프가 점 $ (2,2) $ 를 지나므로 $ 2=2 a-4  \\therefore a=3 $ 따라서 $ y=3 x-4 $ 의 그래프의 $ x $ 절편이 $ q $ 이므로 $ 0=3 q-4  \\therefore q=\\frac{4}{3} $ $ \\therefore a q=4 $",$4$,111.수학 과목 문제생성 데이터,validation
00043_31089,M2_1_05_00043_31089_A.png,$ \\begin{array}{l}\\frac{f(4)-f(6)}{4-6} \\text { 은 기울기와 같으므로 } \\frac{f(4)-f(6)}{4-6}=-\\frac{3}{7} \\\\ \\frac{f(4)-f(6)}{5}=\\frac{f(4)-f(6)}{4-6} \\times \\frac{4-6}{5} \\\\ =-\\frac{3}{7} \\times\\left(-\\frac{2}{5}\\right)=\\frac{6}{35}\\end{array} $,$ \\frac{6}{35} $,111.수학 과목 문제생성 데이터,validation
00043_31098,M2_1_05_00043_31098_A.png,\\( (\\text { 기울기 })=\\frac{(y \\text { 의 값의 증가량 })}{(x \\text { 의 값의 증가 량 })}=\\frac{-3}{3}=-1 \\) 일차함수 $ y=f(x) $ 를 $ f(x)=-x+k $ 라 놓으면 \\( \\begin{aligned} f(100)-f(1) & =(-100+k)-(-1+k) \\\\ & =-99 \\end{aligned} \\),$-99$,111.수학 과목 문제생성 데이터,validation
00043_31111,M2_1_05_00043_31111_A.png,$ ( $ 기울기 $ )=\\frac{(y \\text { 의 값의 증가 량 })}{(x \\text { 의 값의 증가 량 })}=-\\frac{3}{2} $ 에서 $ (y $ 의 값의 증가량 $ )=-\\frac{3}{2} \\times 6=-9 $ 따라서 $ y $ 의 값은 $9$ 만큼 감소한다.,⑤,111.수학 과목 문제생성 데이터,validation
00043_31112,M2_1_05_00043_31112_A.png,(1) $ ( $ 기울기 $ )=\\frac{2-0}{0-(-3)}=\\frac{2}{3} $ (2) $ ( $ 기울기 $ )=\\frac{2-(-4)}{-1-2}=-2 $ (3) $ ( $ 기울기 $ )=\\frac{-2-2}{1-3}=2 $,(1) $ \\frac{2}{3} $  (2) -2 (3) 2,111.수학 과목 문제생성 데이터,validation
00043_31134,M2_1_05_00043_31134_A.png,"(1) $ a $ 는 $ y=a x-1 $ 의 그래프가 점 $ (2,6) $ 을 지날 때 최대이고, 점 $ (5,2) $ 를 지날 때 최소이다. $ x=2, y=6 $ 을 $ y=a x-1 $ 에 대입하면 $ 6=2 a-1, a=\\frac{7}{2} $ $ x=5, y=2 $ 를 $ y=a x-1 $ 에 대입하면 $ 2=5 a-1, a=\\frac{3}{5}  \\therefore \\frac{3}{5} \\leq a \\leq \\frac{7}{2} $ $ A(2,6), B(5,2) $ 에서 $ \\overline{AB} $ 의 중점을 $ M $ 이라 하면, $ M $ 의 좌표는 $ \\left(\\frac{2+5}{2}, \\frac{6+2}{2}\\right) \\Rightarrow M\\left(\\frac{7}{2}, 4\\right) $ $ x=\\frac{7}{2}, y=4 $ 를 $ y=a x-1 $ 에 대입하면 $ 4=a \\times \\frac{7}{2}-1, a=\\frac{10}{7} $(2) 평행사변형의 나머지 한 점 D 의 좌표를 $ (a, b) $ 라 하면, $ \\overline{OD} $ 의 중점은 $ \\left(\\frac{a}{2}, \\frac{b}{2}\\right) $ 이다.이것은 $ \\overline{AB} $ 의 중점 $ \\left(\\frac{7}{2}, 4\\right) $ 와 일치하므로$ \\frac{a}{2}=\\frac{7}{2}, \\frac{b}{2}=4   \\therefore a=7, b=8  \\therefore D(7,8) $","$ \\frac{3}{5} \\leq a \\leq \\frac{7}{2}, \\frac{10}{7} $ (2)D$(7,8)$",111.수학 과목 문제생성 데이터,validation
00043_31154,M2_1_05_00043_31154_A.png,"일차함수 $ y=a x+2 $ 의 그래프는 $ y $ 절편이 $2$로 고정되어 있으므로 점 $ (0,2) $ 를 반드시 지난다. $ y=a x+2 $ 의 그래프가 선분 $ \\mathrm{AB} $ 와 만나기 위해서는 점 $ \\mathrm{A}(1,4) $ 를 지날 때의 기울기보다 작거나 같고, 점 $ \\mathrm{B}(3,1) $ 을 지날 때의 기울기보다 크거나 같아야 한다. (i) 점 $ \\mathrm{A}(1,4) $ 를 지날 때, $ 4=a \\times 1+2 \\Rightarrow a=2 $ (ii) 점 $ \\mathrm{B}(3,1) $ 을 지날 때, $ 1=a \\times 3+2 \\Rightarrow a=-\\frac{1}{3} $ 그런데 주어진 그래프는 일차함수이므로 $ a \\neq 0 $ 이어야 한다. 따라서 구하는 $ a $ 의 값의 범위는 $ -\\frac{1}{3} \\leq a<0,0<a \\leq 2 $","\\[ -\\frac{1}{3} \\leq a<0, \\quad 0<a \\leq 2 \\]",111.수학 과목 문제생성 데이터,validation
00043_31193,M2_1_05_00043_31193_A.png,"두 식을 연립하면 \\( \\begin{array}{l} m=\\frac{3}{5}, n=-\\frac{1}{5} \\\\ \\therefore m+n=\\frac{3}{5}+\\left(-\\frac{1}{5}\\right)=\\frac{2}{5} \\end{array} \\)","\\( \\frac{2}{5} \\)  \\( 2 m-2=n-m,-m+3 n=n-1 \\text { 이므로 } 3 m-n=2, m-2 n=1 \\)",111.수학 과목 문제생성 데이터,validation
00043_31196,M2_1_05_00043_31196_A.png,"두 점 $ (7,3) $ 과 $ (-2,-3) $ 을 지나고, $ y $ 절편이 $ c $ 인 그래프의 식을 $ y=a x+c $ 라 하면 $ a=\\frac{3-(-3)}{7-(-2)}=\\frac{6}{9}=\\frac{2}{3} $ 이고, 일차함수 $ y=\\frac{2}{3} x+4 $ 의 그래프는 점 $ (3, b) $ 를 지나므로 $ b=\\frac{2}{3} \\times 3+4=6 $ 일차함수 $ y=\\frac{2}{3} x+c $ 의 그래프가 점 $ (-2,-3) $ 을 지나므로 $ -\\frac{4}{3}+c=-3 $ $ \\therefore c=\\frac{4}{3}-3=-\\frac{5}{3} $ 따라서 $ b(a+c)=6\\left\\{\\frac{2}{3}+\\left(-\\frac{5}{3}\\right)\\right\\}=6 \\times(-1)=-6 $",$-6$,111.수학 과목 문제생성 데이터,validation
00043_31201,M2_1_05_00043_31201_A.png,$ y=-\\frac{1}{3} x+2 $ 는 $ x $ 절편이 $6$ 이고 $ y $ 절편이 $2$인 일차함수이므로 그래프는 ①이다.,①,111.수학 과목 문제생성 데이터,validation
