question_id,answer_filename,answer_text,answer_correct,source,label
00043_64381,M3_1_04_00043_64381_A.png,④ $y$축에 대하여 대칭이다.,④,111.수학 과목 문제생성 데이터,validation
00043_64396,M3_1_04_00043_64396_A.png,"$ y=a x^{2} $ 의 그래프가 점 $ (2,-8) $ 을 지나므로 $-8=a \\times 2^{2} \\quad \\therefore a=-2$ 즉 $ y=-2 x^{2} $ 의 그래프가 점 $ [-1, b] $ 를 지나므로 \\(\\begin{array}{l} b=-2 \\times(-1)^{2}=-2 \\\\ \\therefore a+b=-2+(-2)=-4 \\end{array}\\)",$－4$,111.수학 과목 문제생성 데이터,validation
00043_64404,M3_1_04_00043_64404_A.png,"점 $ \\mathrm{D} $ 의 $ x $ 좌표를 $ a(a>0) $ 라 하고, 각 점의 좌표를 구하면 다음 그림과 같다.   $ \\overline{\\mathrm{CD}}=2 a, \\quad \\overline{\\mathrm{BD}}=\\frac{1}{2} a^{2}-\\left(-a^{2}\\right)=\\frac{3}{2} a^{2} $ 이때 $ \\square \\mathrm{ACDB} $ 가 정사각형이 되기 위해서는 $ \\overline{\\mathrm{CD}}=\\overline{\\mathrm{BD}} $ 이어야 하므로 $ 2 a=\\frac{3}{2} a^{2} $ 에서 $ 3 a^{2}-4 a=0 $ $ a(3 a-4)=0 \\quad \\therefore a=\\frac{4}{3}(\\because a>0) $",$ \\frac{4}{3} \\\\ $,111.수학 과목 문제생성 데이터,validation
00043_64418,M3_1_04_00043_64418_A.png,"㉠ $ y=2 x^{2} $과 ㉣ $ y=-2 x^{2} $,  ㉡  $ y=\\frac{1}{3} x^{2} $과 ㉤  $ y=-\\frac{1}{3} x^{2} $은 x축에 대하여 서로 대칭이다.","①,④",111.수학 과목 문제생성 데이터,validation
00043_64431,M3_1_04_00043_64431_A.png,"색칠한 부분에 속하는 이차함수를 $ y=a x^{2} $ 이라 하면 $ 0<a<3 $ 또는 $ -1<a<0 $ 이어야 한다. 따라서 <보기> 중 조건을 만족하는 것은 ㉡, ㉢, ㉣이다.",⑤,111.수학 과목 문제생성 데이터,validation
00043_64433,M3_1_04_00043_64433_A.png,"이차함수 $ y=a x^{2} $ 의 그래프가 점 $ (-3,3) $ 을 지나므로 $ x=-3, y=3 $ 을 $ y=a x^{2} $ 에 대입하면 \\[ 3=9 a \\quad \\therefore a=\\frac{1}{3} \\] 따라서 이차함수 $ y=\\frac{1}{3} x^{2} $ 의 그래프가 점 $ (2, b) $ 를 지나므로 $ x=2, y=b $ 를 $ y=\\frac{1}{3} x^{2} $ 에 대입하면 \\[ \\begin{array}{l} b=\\frac{1}{3} \\times 2^{2}=\\frac{4}{3} \\\\ \\therefore a-b=\\frac{1}{3}-\\frac{4}{3}=-1 \\end{array} \\]",$-1$,111.수학 과목 문제생성 데이터,validation
00043_64435,M3_1_04_00043_64435_A.png,"(1) $ y=5 x^{2} $ 에 $ x=-1, y=k $ 를 대입하면 \\[ k=5 \\times(-1)^{2}=5 \\] (2) $ y=a x^{2} $ 에 $ x=2, y=-6 $ 을 대입하면 \\[ \\begin{array}{l} -6=4 a \\\\ \\therefore a=-\\frac{3}{2} \\end{array} \\] 따라서 $ y=-\\frac{3}{2} x^{2} $ 의 그래프가 점 $ (-1, b) $ 를 지나므로 \\[ \\begin{array}{l} b=-\\frac{3}{2} \\times(-1)^{2}=-\\frac{3}{2} \\\\ \\therefore a+b=-\\frac{3}{2}+\\left(-\\frac{3}{2}\\right)=-3 \\end{array} \\]",(1) $5$ (2) $-3$,111.수학 과목 문제생성 데이터,validation
00043_64441,M3_1_04_00043_64441_A.png,$ x $ 축에 대하여 서로 대칭인 그래프는 $ x $ 축을 접는 선으로 하여 접었을 때 완전히 포개져야 하므로 $ y=\\frac{2}{3} x^{2} $ 의 그래프와 $ x $ 축에 대하여 대칭인 그래프는 ③ $ y=-\\frac{2}{3} x^{2} $ 의 그래프이다.,③,111.수학 과목 문제생성 데이터,validation
00043_64446,M3_1_04_00043_64446_A.png,이차함수 $ y=-\\frac{2}{3} x^{2} $ 의 그래프를 그리면 다음 그림과 같다. (3) 이차함수 $ y=-\\frac{2}{3} x^{2} $ 의 그래프와 $ x $ 축에 대하여 대칭인 그래프는 \\[ -y=-\\frac{2}{3} x^{2}  \\therefore y=\\frac{2}{3} x^{2} \\],"(1) $ (0,0) $ (2) $ x=0 $ (3) $ y=\\frac{2}{3} x^{2} $ (4) $ x>0 $",111.수학 과목 문제생성 데이터,validation
00043_64447,M3_1_04_00043_64447_A.png,"이차함수 $ y=a x^{2} $ 의 그래프는 $ a<0 $ 일 때 위로 볼록하므로 ② $ y=-x^{2} $,  ③ $ y=-\\frac{1}{2} x^{2} $, ④ $ y=-\\frac{3}{4} x^{2} $ 의 그래프가 위로 볼록하다. 이 중 폭이 가장 넓은 것은 $ a $ 의 절댓값이 가장 작은 ③ $ y=-\\frac{1}{2} x^{2} $ 이다.",③,111.수학 과목 문제생성 데이터,validation
00043_64485,M3_1_04_00043_64485_A.png,"이차함수 $ y=a x^{2} $ 의 그래프에서 $ a $ 의 절댓값이 같고 부호가 서로 반대인 두 이차함수는 $ x $ 축에 대하여 서로 대칭이다. 각 이차함수의 $ x^{2} $ 의 계수를 구하면 ㉠ $ 3$ ㉡ $ -\\frac{4}{3} $ ㉢ $2$ ㉣ $-2$ ㉤ $ \\frac{1}{3} $ ㉥ $ \\frac{4}{3} $ 따라서 ㉡과 ㉥, ㉢ 과 ㉣이 $ x $ 축에 대하여 서로 대칭인 그래프이다.","㉡과 ㉥, ㉢과 ㉣",111.수학 과목 문제생성 데이터,validation
00043_64492,M3_1_04_00043_64492_A.png,"$y=ax2+2ax‒3에 x=‒3, y=3$을 대입하면  $3=a \\times(-3)^{2}+2 a \\times(-3)-3, \\quad 3=3 a-3 \\therefore a=2$",$2$,111.수학 과목 문제생성 데이터,validation
00043_64494,M3_1_04_00043_64494_A.png,"$ y=3 x^{2}-5 x-4 $ 의 그래프가 점 $ (2 a, a-3) $ 을 지나므로 $ a-3=12 a^{2}-10 a-4   12 a^{2}-11 a-1=0,(a-1)(12 a+1)=0 $ $ \\therefore a=1 $ 또는 $ a=-\\frac{1}{12} $ 그런데 $ a>0 $ 이므로 $ a=1 $",③,111.수학 과목 문제생성 데이터,validation
00043_64507,M3_1_04_00043_64507_A.png,"\\[ \\begin{array}{l} y=a x^{2} \\text { 의 그래프가 점 }(2,-4) \\text { 를 지나므로 } \\\\ -4=4 a  \\therefore a=-1 \\end{array} \\] 즉 $ y=-x^{2} $ 의 그래프가 점 $ (-1, b) $ 를 지나므로 \\[ \\begin{array}{l} b=-(-1)^{2}=-1 \\\\ \\therefore a b=(-1) \\times(-1)=1 \\end{array} \\]",④,111.수학 과목 문제생성 데이터,validation
00043_64541,M3_1_04_00043_64541_A.png,"주어진 그래프에서 $a, b, c$는 아래로 볼록하므로 이차항의 계수가 양수이다. 따라서 주어진 이차함수의 식에서 $a, b, c$에 해당하는 것은 ㉡, ㉢, ㉤이고, 이차항의 계수의 절댓값이 작을수록 그래프의 폭이 넓어지므로 a-㉤, b-㉡, c-㉢이다. 또, $d, e, f$는 위로 볼록하므로 이차항의 계수가 음수이다. 따라서 주어진 이차함수의 식에서 $d, e, f$에 해당하는 것은 ㉠, ㉣, ㉥이고 이차항의 계수의 절댓값이 작을수록 폭이 넓어지므로 d-㉣, e-㉥, f-㉠이다. 그러므로 그래프와 그 식이 바르게 짝지어진 것은 ④이다.","④ 주어진 그래프에서 $ a, b, c $ 는 아래로 불록하므로 이차항의 계수가 양수이다. 따라서 주어진 이차함수의 식에서 $ a, b, c $ 에 해당하는 것은  ㉡, ㉢, ㉤ 이고, 이차항의 계수의 절댓값이 작을수록 그래프의 폭이 넓어지므로 $a$-㉤, $b$-㉡, $c$-㉢ 이다. 또, $ d, e, f $ 는 위로 불록하므로 이차항의 계수가 음수이다. 따라서 주어진 이차함수의 식에서 $ d, e, f $ 에 해당하는 것은  ㉠, ㉣, ㉥이고 이차항의 계수 의 절댓값이 작을수록 폭이 넓어지므로 $d$ -㉣, $e$ -㉥, $f$ -㉠이다. 그러므로 그래프와 그 식이 바르게 짝지어진 것은 ④이다.",111.수학 과목 문제생성 데이터,validation
00043_64543,M3_1_04_00043_64543_A.png,"$y=ax^2$의 그래프에서 $a$의 절댓값이 클수록 폭이 좁아진다. 따라서 절댓값이 큰 것부터 순서대로 나열하면 ㉡, ㉢, ㉤, ㉠, ㉥, ㉣이다.","㉡, ㉢, ㉤, ㉠, ㉥, ㉣",111.수학 과목 문제생성 데이터,validation
00043_64555,M3_1_04_00043_64555_A.png,"직선 $ y=2 x-3 $ 의 그래프는 두 점 $ (2,1),(4,5) $ 를 지나고, 이차함수 $ y=a x^{2} $ 의 그래프는 두 점 $ (2,4 a),(4,16 a) $ 를 지나므로 \\[ \\begin{array}{l} 5-1=16 a-4 a, 12 a=4 \\\\ \\therefore a=\\frac{1}{3} \\end{array} \\]",$\\frac{1}{3}$,111.수학 과목 문제생성 데이터,validation
00043_64559,M3_1_04_00043_64559_A.png,"$ \\square ABCD $ 는 평행사변형이므로 $ \\overline{AD}=\\overline{BC}=6 $ 이다.\\[ \\therefore C(3,-6) \\] $ y=a x^{2} $ 의 그래프는 점 $ C(3,-6) $ 을 지나므로 \\[ -6=9 a  \\therefore a=-\\frac{2}{3} \\]",$ -\\frac{2}{3} $,111.수학 과목 문제생성 데이터,validation
00043_64569,M3_1_04_00043_64569_A.png,"\\[ \\begin{array}{l} x^{2}+2 x-3=0,(x+3)(x-1)=0 \\\\ \\therefore x=-3 \\text { 또는 } x=1 \\\\ \\therefore A(-3,0), B(1,0), C(0,-3) \\end{array} \\] $ D(a, b) $ 라 하면 $ \\square ACBD $ 가 평행사변형이므로 두 대각선의 중점이 같다. \\[ \\begin{array}{l} \\frac{-3+1}{2}=\\frac{0+a}{2}, \\frac{0+0}{2}=\\frac{-3+b}{2} \\\\ \\therefore a=-2, b=3 \\end{array} \\] 따라서 $ D(-2,3) $ 이다.","D($-2, 3$)",111.수학 과목 문제생성 데이터,validation
00043_64599,M3_1_04_00043_64599_A.png,"이차함수 $ y=\\frac{2}{3} x^{2}-1 $ 의 그래프는 위의 그림과 같으므로 $ x<0 $ 일 때, $ x $ 의 값이 증가하면 $ y $ 의 값은 감소한다.",④,111.수학 과목 문제생성 데이터,validation
00043_64616,M3_1_04_00043_64616_A.png,"$ y=-2 x^{2} $ 의 그래프를 $ y $ 축의 방향으로 $ q $ 만큼 평행이동하면 $ y=-2 x^{2}+q $ 이 그래프가 점 $ (-1,1) $ 을 지나므로 \\[ -2+q=1  \\therefore q=3 \\] 따라서 이차함수 $ y=-2 x^{2}+3 $ 의 그래프의 꼭짓점의 좌표는 $ (0,3) $ 이다.","$(0, 3)  $",111.수학 과목 문제생성 데이터,validation
00043_64625,M3_1_04_00043_64625_A.png,"㉡  $ y=a x^{2} $의 그래프를 $y$축의 방향으로 $q$만큼 평행이동한 것이다.㉣  $ y=-a x^{2}-q $의 그래프와 $x$축에 대하여 대칭이다. 따라서 옳은 것은 ㉠, ㉢이다.",②,111.수학 과목 문제생성 데이터,validation
00043_64632,M3_1_04_00043_64632_A.png,$ y=-[x+4]^{2} $ 의 그래프는 다음 그림과 같다.  ④ 축의 방정식은 $x=‒4$이다.,④,111.수학 과목 문제생성 데이터,validation
00043_64634,M3_1_04_00043_64634_A.png,"$ y=-\\frac{1}{2}(x-3)^{2} $ 의 그래프는 위로 볼록하고 꼭짓점의 좌표가 $ (3,0) $ 이므로 ⑤이다.",⑤,111.수학 과목 문제생성 데이터,validation
00043_64640,M3_1_04_00043_64640_A.png,"④ 꼭짓점의 좌표는 $ [2,0] $ 이다.",④,111.수학 과목 문제생성 데이터,validation
00043_64662,M3_1_04_00043_64662_A.png,"이차함수 $ y=-\\frac{1}{2} x^{2} $ 의 그래프를 $ x $ 축의 방향으로 $1$ 만큼 평행이동한 그래프를 나타내는 이차함수의 식은 $ y=-\\frac{1}{2}(x-1)^{2} $ 이 그래프가 점 $ (-1, \\quad m) $ 을 지나므로 \\[ m=-\\frac{1}{2}(-1-1)^{2} \\quad \\therefore m=-2 \\]",\\[ -2 \\],111.수학 과목 문제생성 데이터,validation
00043_64684,M3_1_04_00043_64684_A.png,"$ y=2(x-b)^{2} $ 의 그래프가 점 $ (1,8) $ 을 지나므로 \\(\\begin{array}{l} 2(1-b)^{2}=8, b^{2}-2 b-3=0,(b-3)(b+1)=0 \\\\ \\therefore b=3 \\text { 또는 } b=-1 \\end{array}\\) 그런데 $ b<0 $ 이므로 $ b=-1 $ 이다. 따라서 이차함수 $ y=2(x+1)^{2} $ 의 그래프의 축의 방정식은 $ x=-1 $ 이다.",②,111.수학 과목 문제생성 데이터,validation
00043_64715,M3_1_04_00043_64715_A.png,"주어진 그래프의 꼭짓점의 좌표는 $(2, ‒1)$이고, $y$=a$(x‒p)^{2} $+q의 그래프의 꼭짓점의 좌표는 $(p, q)$이므로 $p=2, q=‒1$이때 $y$=a$(x‒p)^{2} -1$의 그래프가 점 ($0, 3$)을 지나므로$ \\begin{array}{l}3=a \\times[-2)^{2}-1,4 a=4 \\quad \\therefore a=1 \\\\ \\therefore a+p+q=1+2+(-1)=2\\end{array} $",$2$,111.수학 과목 문제생성 데이터,validation
00043_64723,M3_1_04_00043_64723_A.png,"$ y=a(x-p)^{2}+q $ 에서 $ y $ 의 값의 범위가 $ y \\leq-1 $ 이므로 $ a<0, q=-1 $ 한편 $ y=2 x^{2}+3 $ 의 그래프와 쪽이 같고 $ a<0 $ 이므로 $ a=-2 $ \\[ \\begin{array}{l} \\text { 즉 } y=-2(x-p)^{2}-1 \\text { 에서 } f(0)=f(-2) \\text { 이므로 } \\\\ -2(-p)^{2}-1=-2(-2-p)^{2}-1 \\\\ -2 p^{2}-1=-2 p^{2}-8 p-8-1 \\\\ 8 p=-8  \\therefore p=-1 \\\\ \\therefore a p q=(-2) \\times(-1) \\times(-1)=-2 \\end{array} \\]",③,111.수학 과목 문제생성 데이터,validation
00043_64743,M3_1_04_00043_64743_A.png,"꼭짓점의 좌표가 $ (1,1) $ 이고 아래로 볼록하므로 $ y $ 의 값의 범위는 $ y \\geq 1 $ 이다.",④,111.수학 과목 문제생성 데이터,validation
00043_64745,M3_1_04_00043_64745_A.png,"(1) (2) (3) $y=‒3x^2$의 그래프를 $x$축의 방향으로 $-1$만큼, $y$축의 방향으로 $2$만큼 평행이동한 이차함수의 식은 $y=‒3(x+1)^2+2$따라서 꼭짓점의 좌표는 $(-1, 2)$이고 축의 방정식은 $x=‒1$이다. (4) $x=0$일 때, $y=‒3+2=‒1$ $\\therefore(0, -1)$","(1) $y=‒3(x+1)^2+2$ (2) $(‒1, 2)$ (3) $x=‒1$ (4) $(0, -1)$",111.수학 과목 문제생성 데이터,validation
00043_64746,M3_1_04_00043_64746_A.png,"(1) $ y=-3 x^{2} $ 의 그래프를 $ x $ 축의 방향으로 2 만큼, $ y $ 축의 방향으로 -5 만큼 평행이동한 이차함수의 식은 $ y=-3(x-2)^{2}-5 $ 이므로 꼭짓점의 좌표는 $ (2,-5) $ 이고, 축의 방정식은 $ x=2 $ 이다. 또 이 그래프에 $ x=0 $ 을 대입하면 $ y=-3(0-2)^{2}-5=-17   \\therefore(0,-17) $ (2) $ y=\\frac{1}{2} x^{2} $ 의 그래프를 $ x $ 축의 방향으로 -1만큼, $ y $ 축의 방향으로 3 만큼 평행이동한 이차함수의 식은 $ y=\\frac{1}{2}(x+1)^{2}+3 $ 이므로 꼭짓점의 좌표 는 $ (-1,3) $ 이고, 축의 방정식은 $ x=-1 $ 이다. 또 이 그래프에 $ x=0 $ 을 대입하면 $ y=\\frac{1}{2}(0+1)^{2}+3=\\frac{7}{2} $ \\[ \\therefore\\left(0, \\frac{7}{2}\\right) \\] (3) $ x $ 대신 $ x-2 $ 를, $ y $ 대신 $ y+1 $ 을 대입하면 구하는 이차함수의 식은 \\[ \\begin{array}{l} y+1=-\\frac{1}{2}(x-2+3)^{2}-4 \\\\ \\therefore y=-\\frac{1}{2}(x+1)^{2}-5 \\end{array} \\] 따라서 꼭짓점의 좌표는 $ (-1,-5) $ 이고, 축의 방정식은 $ x=-1 $ 이다. \\]","(1) $ y=-3(x-2)^{2}-5 $. 꼭짓점의 좌표 : $ (2,-5) $, 축의 방정식 : $ x=2 $, $ y $ 축과의 교점의 좌표 : $ (0,-17) $ (2) $ y=\\frac{1}{2}(x+1)^{2}+3 $, 꼭짓점의 좌표 : $ (-1,3) $, 축의 방정식 : $ x=-1 $, $ y $ 축과의 교점의 좌표 : $ \\left(0, \\frac{7}{2}\\right) $ (3) $ y=-\\frac{1}{2}(x+1)^{2}-5 $, 꼭짓점의 좌표 : $ (-1,-5) $, 축의 방정식 : $ x=-1 $, $ y $ 축과의 교점의 좌표 : $ \\left(0,-\\frac{11}{2}\\right) $",111.수학 과목 문제생성 데이터,validation
00043_64790,M3_1_04_00043_64790_A.png,"$ y=-\\frac{2}{3}(x+3)^{2}-1 $ 의 그래프의 모양은 위로 볼록하고 축의 방정식은 $ x=-3 $ 이므로 $ x>-3 $ 일 때, $ x $ 의 값이 증가하면 $ y $ 의 값은 감소한다.",$x>‒3$,111.수학 과목 문제생성 데이터,validation
00043_64837,M3_1_04_00043_64837_A.png,"$ y=-4 x^{2} $ 의 그래프를 $ x $ 축의 방향으로 3 만큼, $ y $ 축의 방향으로 $-5 $만큼 평행이동한 그래프의 식은 \\[ y=-4(x-3)^{2}-5 \\] 이 그래프가 점 $ (2, k) $ 를 지나므로 \\[ k=-4(2-3)^{2}-5=-9 \\]",\\[ -9 \\],111.수학 과목 문제생성 데이터,validation
00043_64855,M3_1_04_00043_64855_A.png,"이때 이 식이 $ y=-2[x+3]^{2}+1 $ 이므로 \\[ \\begin{array}{l} -1-m=3,4+n=1 \\quad \\therefore m=-4, n=-3 \\\\ \\therefore m+n=-4+[-3]=-7 \\end{array} \\] [다른 풀이] \\[ y=-2[x-1]^{2}+4 \\text { 와 } y=-2[x+3]^{2}+1 \\text { 의 그래프의 꼭짓점의 좌표는 각각 }[1,4],[-3,1] \\text { 이므로 } \\] $[1, 4] (-3, 1)$ 따라서 $ m=-4, n=-3 $ 이므로 $ m+n=-7 $","$ -7 $ $ y=-2(x-1)^{2}+4 $ 의 그래프를 $ x $ 축의 방향으로 $ m $ 만큼, $ y $ 축의 방향으로 $ n $ 만큼 평행이동한 그래프의 식은 \\[ y=-2[x-1-m]^{2}+4+n \\]",111.수학 과목 문제생성 데이터,validation
00043_64874,M3_1_04_00043_64874_A.png,"이 식이 $ y=-3(x-2)^{2}-4 $ 와 같으므로 $ -m+2=-2,4+n=-4 $ $ \\therefore m=4, n=-8 $ $ \\therefore m-n=12 $","$12$  이차함수 $ y=-3(x+2)^{2}+4 $ 의 그래프를 $ x $ 축의 방향으로 $ m $ 만큼, $ y $ 축의 방향으로 $ n $ 만큼 평행이동한 그래프를 나타내는 이차함수의 식은 $ y=-3(x-m+2)^{2}+4+n $",111.수학 과목 문제생성 데이터,validation
00043_64894,M3_1_04_00043_64894_A.png,"$ y=-(x-2)^{2} $ 의 그래프를 $ y $ 축의 방향으로 $5$ 만큼 평행이동하면 $ y=-(x-2)^{2}+5 $ 이 그래프가 점 $ (0, m) $ 을 지나므로 $ m=-(-2)^{2}+5=1 $",$1$,111.수학 과목 문제생성 데이터,validation
00043_64951,M3_1_04_00043_64951_A.png,"$ y=2(x-3)^{2} $의 그래프의 꼭짓점의 좌표가 $(3, 0)$이므로 $ B(3, 0) $이때 $ \\triangle AOB $의 넓이가 $12$이므로  $ \\frac{1}{2} \\times 3 \\times $(높이)$=12  \\therefore $(높이)$=8$  즉 점 $ A $의 $y$좌표가 $8$이므로 $q=8$  즉 $ y=-2(x-p)^{2}+8 $의 그래프가 점 $(3, 0)$을 지나므로  $ 0=-2(3-p)^{2}+8, -2 p^{2}+12 p-10=0 $ $ p^{2}-6 p+5=0, (p-1)(p-5)=0 $ $ \\therefore p=1 $ 또는 $p=5$ 그런데 $p>1$이므로 $p=5$ $\\therefore p+q=5+8=13$",$13$,111.수학 과목 문제생성 데이터,validation
00043_64976,M3_1_04_00043_64976_A.png,"꼭짓점의 좌표가 $ (-1,-4) $ 이므로 \\[ y=a(x+1)^{2}-4 \\] 이 그래프가 점 $ (1,0) $ 을 지나므로 \\[ \\begin{array}{l} 0=4 a-4 \\quad \\therefore a=1 \\\\ \\therefore y=(x+1)^{2}-4=x^{2}+2 x-3 \\end{array} \\]",①,111.수학 과목 문제생성 데이터,validation
00043_64995,M3_1_04_00043_64995_A.png,\\( \\\\ \\begin{array}{l} y=\\frac{1}{2} x^{2}-p x-4 \\\\ =\\frac{1}{2}(x-p)^{2}-\\frac{1}{2} p^{2}-4 \\end{array} \\\\ \\) 에서 축의 방정식은 $ x=p $ 이므로 $ p=3 $,$3$,111.수학 과목 문제생성 데이터,validation
00043_64997,M3_1_04_00043_64997_A.png,"$ y $ 절편이 2이므로 $ b=2\\\\ $ 이때 $ y=-\\frac{1}{4} x^{2}+a x+2 $ 의 그래프가 점 $ (-4,0) $ 을 지나므로 $ 0=-\\frac{1}{4} \\times(-4)^{2}+a \\times(-4)+2 \\\\ $ $ 0=-4-4 a+2  \\therefore a=-\\frac{1}{2} \\\\ $ $ \\begin{aligned} \\therefore y & =-\\frac{1}{4} x^{2}-\\frac{1}{2} x+2 \\\\ & =-\\frac{1}{4}(x+1)^{2}+\\frac{9}{4}\\end{aligned}\\\\ $ 따라서 꼭짓점의 좌표는 $ \\left(-1, \\frac{9}{4}\\right) $ 이다.",①,111.수학 과목 문제생성 데이터,validation
00043_64998,M3_1_04_00043_64998_A.png,$ y=-x^{2}+4 x+c $  $ ~~~~~~~~~~~~=-(x-2)^{2}+c+4 $ 따라서 $ y=-x^{2}+4 x+c $ 의 그래프가 모든 사분면을 지나려면 다음 그림과 같이 ( $ y $ 축과의 교점의 $ y $ 좌표) $>0$이어야 하므로 $ c>0 $ 이다.,⑤,111.수학 과목 문제생성 데이터,validation
00043_65015,M3_1_04_00043_65015_A.png,"(해설$)y=x^2+bx+c$의 그래프가 점 $(1, 4)$를 지나므로$4=1+b+c \\thereforeb+c=3 \\cdots\\cdots$㉠ 또, $y=x^2+bx+c$의 그래프가 점 $(2, 1)$을 지나므로$1=4+2b+c \\therefore2b+c=‒3 \\cdots\\cdots$㉡ ㉠, ㉡을 연립하여 풀면 $b=‒6, c=9 \\therefore y=x^2‒6x+9=(x‒3)^2$따라서 축의 방정식은 $x=3$이다.",(해답)④,111.수학 과목 문제생성 데이터,validation
00043_65020,M3_1_04_00043_65020_A.png,"$ y=\\frac{1}{2} x^{2}+4 x+5=\\frac{1}{2}(x+4)^{2}-3 $ 에서 축의 방정식이 $ x=-4 $ 이므로 $ x>-4 $ 일 때, $ x $ 의 값이 증가하면 $ y $ 의 값도 증가한다.",①,111.수학 과목 문제생성 데이터,validation
00043_65033,M3_1_04_00043_65033_A.png,"$y=‒x2+2x=‒(x‒1)2+1$이므로 꼭짓점의 좌표는 $(1, 1)$이다. 또, 이차항의 계수가 $-1<0$이므로 위로 볼록하고, $y$절편이 $0$이다.  따라서 $y=‒x2+2x$의 그래프는 ②이다.",②,111.수학 과목 문제생성 데이터,validation
00043_65087,M3_1_04_00043_65087_A.png,"$y=x^{2}-4 x+a$ 의 그래프가 점 $(1,1)$ 을 지나므로 $1=1-4+a \\quad \\therefore a=4$ $\\therefore y=x^{2}-4 x+4=(x-2)^{2}$ 따라서 꼭짓점의 좌표는 $ (2,0) $ 이다.","$ (2,0) $",111.수학 과목 문제생성 데이터,validation
00043_65121,M3_1_04_00043_65121_A.png,\\[ \\begin{array}{l} 9=9 a  \\therefore a=1 \\\\ \\therefore y=(x+5)(x-3)=x^{2}+2 x-15 \\end{array} \\],"③  축의 방정식이 $ x=-1 $ 이고 $ x $ 축과 만나는 두 점 사이의 거리가 $8$ 이므로 축에서 $ x $ 축과 만나는 점까지의 거리는 $ \\frac{8}{2}=4 $ 이다. 따라서 그래프가 $ x $ 축과 두 점 $ [-5,0],\\{3,0] $ 에서 만나므로 구하는 이차함수의 식을 $ y=a[x+5\\}\\{x-3\\} $ 으로 놓으면 이 그래프가 점 $ (-6,9) $ 를 지나므로",111.수학 과목 문제생성 데이터,validation
00043_65130,M3_1_04_00043_65130_A.png,"꼭짓점의 좌표가 $ (1,-9) $ 이므로 \\[ y=a(x-1)^{2}-9......㉠ \\] ㉠이 점 $ (-1,-5) $ 를 지나므로 \\[ \\begin{array}{l} -5=a(-1-1)^{2}-9 \\\\ 4=4 a \\quad \\therefore a=1 \\end{array} \\] 따라서 구하는 이차함수의 식은 \\[ y=(x-1)^{2}-9=x^{2}-2 x-8 \\]",①,111.수학 과목 문제생성 데이터,validation
00043_65133,M3_1_04_00043_65133_A.png,"이차함수 $ y=3 x^{2}+7 $의 그래프의 꼭짓점의 좌표가 $(0, 7)$이므로 구하는 이차함수의 식은 $ y=a x^{2}+7 \\cdots\\cdots$㉠ ㉠이 점 $(2, 11)$을 지나므로 $11=4a+7 4=4a  \\therefore a=1 $ 따라서 구하는 이차함수의 식은 $ y=x^{2}+7 $",$ y=x^{2}+7 \\\\ $,111.수학 과목 문제생성 데이터,validation
00043_65135,M3_1_04_00043_65135_A.png,"주어진 그래프의 이차함수의 식은 꼭짓점의 좌표가 $(-3, -1)$이므로$ y=k(x+3)^{2}-1\\cdots\\cdots $㉠ ㉠이 점 $(0, ‒\\frac{1}{12})$을 지나므로 $ -\\frac{11}{2}=9 k-1   -\\frac{9}{2}=9 k$  $ \\therefore k=-\\frac{1}{2} $ $ \\therefore y=-\\frac{1}{2}(x+3)^{2}-1 \\cdots\\cdots$㉡ 그런데 구하는 이차함수의 그래프는 아래로 볼록하고, ㉡과 꼭짓점의 좌표, 폭이 같으므로$ y=\\frac{1}{2}(x+3)^{2}-1=\\frac{1}{2}(x^{2}+6 x+9)-1   =\\frac{1}{2} x^{2}+3 x+\\frac{7}{2} $ 따라서 $ a=\\frac{1}{2}, b=3, c=\\frac{7}{2} $이므로 $ a-b+c=\\frac{1}{2}-3+\\frac{7}{2}=1 $",$1$,111.수학 과목 문제생성 데이터,validation
00043_65137,M3_1_04_00043_65137_A.png,"원점을 꼭짓점으로 하는 이차함수의 식은 $ y=a x^{2} $ 이 그래프가 점 $ (-2,3) $ 을 지나므로 \\[ 3=4 a  \\therefore a=\\frac{3}{4} \\] 따라서 구하는 이차함수의 식은 $ y=\\frac{3}{4} x^{2} $",$y=\\frac{3}{4} x^{2}$,111.수학 과목 문제생성 데이터,validation
00043_65148,M3_1_04_00043_65148_A.png,"$ x $ 축과 두 점 $ (-1,0),(3,0) $ 에서 만나는 이차함수의 식은 $ y=a(x+1)(x-3) $ 이 그래프가 점 $ (-2,-5) $ 를 지나므로 \\[ \\begin{array}{l} -5=a(-2+1)(-2-3) \\\\ -5=5 a \\quad \\therefore a=-1 \\\\ \\therefore y=-(x+1)(x-3) \\\\ =-\\left(x^{2}-2 x-3\\right) \\\\ =-x^{2}+2 x+3 \\end{array} \\]",②,111.수학 과목 문제생성 데이터,validation
00043_65149,M3_1_04_00043_65149_A.png,"$x$축과 두 점 $(-1, 0), (2, 0)$에서 만나므로 \\( \\begin{aligned} y & =2(x+1)\\{x-2\\}=2\\left[x^{2}-x-2\\right\\} \\\\ & =2 x^{2}-2 x-4 \\end{aligned} \\) 따라서 $ a=-2, b=-4 $ 이므로 $ a+b=-6 $",$-6$,111.수학 과목 문제생성 데이터,validation
