question_id,answer_filename,answer_text,answer_correct,source,label
00041_96161,M1_2_05_00041_96161_A.png,"직선 $ BC $ 와 평행한 직선은 직선 $ ED $ 이고 직선 $ BC $ 와 한 점에서 만나는 직선은 직선 $ AB $, 직선 $ AF $, 직선 $ FE $, 직선 $ CD $ 이다.","평행한 직선 : 직선 ED, 한 점에서 만나는 직선 : 직선 $ AB $, 직선 $ AF $, 직선 $ FE $, 직선 $ CD $",111.수학 과목 문제생성 데이터,training
00041_96162,M1_2_05_00041_96162_A.png,"모서리 $ AC $ 와 평행한 모서리는 모서리 $ EH $, 모서리 $ FG $ 의 $2$개이므로 $ a=2 $ 모서리 $ AB $ 와 만나는 모서리는 모서리 $ AD $, 모서리 $ AE $, 모서리 $ AC $, 모서리 $ BD $, 모서리 $ BG $, 모서리 $ BC $ 의 $6$개이므로 $ b=6 $ 모서리 $ AD $ 와 꼬인 위치에 있는 모서리는 모서리 $ FG $, 모서리 $ GH $, 모서리 $ EH $, 모서리 $ BG $, 모서리 $ BC $, 모서리 $ CH $ 의 $6$개이므로 $ c=6 $ $ \\therefore a+b-c=2+6-6=2 $",$2$,111.수학 과목 문제생성 데이터,training
00041_96163,M1_2_05_00041_96163_A.png,"$ \\overleftrightarrow{AB} $ 와 한 점에서 만나는 직선은 $ \\overleftrightarrow{BC}, \\overleftrightarrow{CD}, \\overleftrightarrow{DE}, \\overleftrightarrow{AE}, \\overleftrightarrow{BE} $ 의 $5$개이고, $ \\overleftrightarrow{BE} $ 와 평행한 직선은 $ \\overleftrightarrow{CD} $ 의 $1$개이므로 구하는 개수의 합 은 $ 5+1=6 $ (개)이다.",$6$개,111.수학 과목 문제생성 데이터,training
00041_96164,M1_2_05_00041_96164_A.png,"모서리 $ CD $ 와 꼬인 위치에 있는 모서리는 모서리 $ AB $, 모서리 $ AE $ 이다.","①, ③",111.수학 과목 문제생성 데이터,training
00041_96165,M1_2_05_00041_96165_A.png,"전개도로 삼각기둥을 만들면 다음 그림과 같다. 따라서 모서리 $AB$와 꼬인 위치에 있는 모서리는 모서리 $EG$, 모서리 $JG$, 모서리 $FG$(또는 모서리 $HG$)이다.","전개도로 삼각기둥을 만들면 다음 그림과 같다. 따라서 모서리 $AB$와 꼬인 위치에 있는 모서리는 모서리 $EG$, 모서리 $JG$, 모서리 $FG$(또는 모서리 $HG$)이다.",111.수학 과목 문제생성 데이터,training
00041_96167,M1_2_05_00041_96167_A.png,"② $ l / / m, m / / n $ 이면 다음 그림과 같이 $ l / / n $ 이다. ③$ l \\perp m, m / / n $ 이면 다음 그림과 같이 $ l \\perp n $ 이다.","②, ③",111.수학 과목 문제생성 데이터,training
00041_96168,M1_2_05_00041_96168_A.png,"모서리 $DG$와 꼬인 위치에 있는 모서리는 모서리 $AB$, 모서리 $AF$, 모서리 $LK$, 모서리 $KN$, 모서리 $BC$, 모서리 $EF$, 모서리 $HI$, 모서리$ IJ$, 모서리 $LM$, 모서리 $MN$이다.","모서리 $AB$, 모서리 $AF$, 모서리$ LK$, 모서리 $KN$, 모서리 $BC$, 모서리 $EF$, 모서리 $HI$, 모서리 $IJ$, 모서리 $LM$, 모서리 $MN$",111.수학 과목 문제생성 데이터,training
00041_96170,M1_2_05_00041_96170_A.png,"(1) 면 ABCD에 포함된 모서리는 모서리 AB, 모서리 BC, 모서리 CD 모서리 DA이다.(2) 면 ABCD와 만나는 모서리는 모서리 AE, 모서리 BF, 모서리 CG, 모서리 DH이다.(3) 면 ABCD와 평행한 모서리는 모서리 EF, 모서리 FG, 모서리 GH, 모서리 EH이다.","(1) BC, CD (2) CG, DH (3) EF, EH",111.수학 과목 문제생성 데이터,training
00041_96172,M1_2_05_00041_96172_A.png,"면 EFGH와 평행한 모서리는 모서리 AB, 모서리 BC, 모서리 CD, 모서리 DA의 $ 4 $개이다.",⑤,111.수학 과목 문제생성 데이터,training
00041_96173,M1_2_05_00041_96173_A.png,"(1) 면 $ ABCD $ 와 수직인 모서리는 모서리 $ AE $, 모서리 $ BF $, 모서리 $ CG $, 모서리 DH이다.(2) 모서리 EH와 수직인 면은 면 ABFE, 면 CGHD 이다.(3) 점 $ A $ 와 면 $ EFGH $ 사이의 거리는 점 $ A $ 에서 면 $ EFGH $ 에 내린 수선의 발 $ E $ 까지의 거리이므로$ 7 \\mathrm{~cm} $ 이다.","(1) 모서리 AE, BF, CG, DH(2) 면 ABFE, CGHD(3) $7$ cm",111.수학 과목 문제생성 데이터,training
00041_96174,M1_2_05_00041_96174_A.png,"(1) 면$ABC$와 수직인 모서리는 모서리 $ AD $, 모서리 $ BE $, 모서리 $CF$이다. (2) 면 $ACFD$와 수직인 모서리는 모서리 $ BC $, 모서리 $ EF $ 이다. (3) 모서리 $EF$와 수직인 면은 면 $ACFD$이다. (4) 점 $ D $ 에서 면 $ ABC $ 에 내린 수선의 발 $ A $ 까지의 거리이므로 $ 6 \\mathrm{~cm} $ 이다.","(1) 모서리 $AD$, 모서리 $BE$, 모서리 $CF$ (2) 모서리 $BC$, 모서리 $EF$ (3) 면 $ACFD$ (4) $6cm$",111.수학 과목 문제생성 데이터,training
00041_96175,M1_2_05_00041_96175_A.png,"면 $ BDC $ 에 포함된 모서리는 모서리 $ BD $, 모서리 $ DC $, 모서리 $ CB $ 의 3 개이므로 $ a=3 $ 면 $ ABC $ 와 만나는 모서리는 모서리 $ AE $, 모서리 $ BF $, 모서리 $ CH $, 모서리 $ BD $, 모서리 $ CD $ 의 5 개이므로 $ b=5 $ $ \\therefore a+b=3+5=8 $",$8$,111.수학 과목 문제생성 데이터,training
00041_96177,M1_2_05_00041_96177_A.png,"면 ABCD와 수직인 모서리는 모서리 $ AE $, 모서리 DH의 $2$ 개이고, 면 $ AEHD $ 와 수직인 모서리는 모서리 $ AB $, 모서리 $ CD $, 모서리 $ EF $, 모서리 $ HG $ 의 $4$ 개이므로 구하는 개수의 합은 $ 2+4=6 $ (개)이다.",$6$개,111.수학 과목 문제생성 데이터,training
00041_96178,M1_2_05_00041_96178_A.png,① 한 평면에 포함된 두 직선은 한 점에서 만나거나 평행하다.② 한 평면에 평행한 두 직선은 한 점에서 만나거나 평행하거나 꼬인 위치에 있다.④ 한 평면에 포함되지 않는 직선은 그 평면과 평행하거나 한 점에서 만난다.⑤ 한 직선이 두 평면에 포함될 때 두 평면은 일치하거나 한 직선에서 만난다.,③,111.수학 과목 문제생성 데이터,training
00041_96179,M1_2_05_00041_96179_A.png,"면 $ABCDE$ 와 수직인 모서리는 모서리 $AF$, 모서리 $BG$, 모서리 $CH$, 모서리 $DI$, 모서리 $EJ$의 $5 $개이므로 $c=5 \\therefore a+b+c=5+3+5=13$","$ 13 $ 면 $FGHIJ$와 만나는 모서리는 모서리 $AF$, 모서리 $BG$, 모서리 $CH$, 모서리 $DI$, 모서리 $EJ$의 $5$ 개이므로 $a=5$ 면 $ABGF$ 와 평행한 모서리는 모서리 $CH$, 모서리 $DI$, 모서리 $EJ$ 의 $3$ 개이므로 $b=3$",111.수학 과목 문제생성 데이터,training
00041_96181,M1_2_05_00041_96181_A.png,"㉠$ l \\perp m $ 이고 $ l / / P $ 이면 다음 그림과 같이 $ m \\perp P $ 이거나 $ m / / P $ 이다. ㉡ $ l / / P $ 이고 $ m / / P $ 이면 다음 그림과 같이 $ l / / m $ 이거나 두 직선 $ l, m $ 은 한 점에서 만나거나 꼬인 위치에 있다.","㉢, ㉣",111.수학 과목 문제생성 데이터,training
00041_96182,M1_2_05_00041_96182_A.png,"모서리 $AE$를 포함하는 면은 면 $ABFE$, 면 $AEGC$, 면 $AEHD$의 $3$개이므로 $a=3$  $ \\overline{AC} $와 꼬인 위치에 있는 모서리는 모서리 $BF$, 모서리 $DH$, 모서리 $EF$, 모서리 $FG$, 모서리 $HG$, 모서리 $EH$의 $6$개이므로 $b=6$  면 $AEGC$와 평행한 모서리는 모서리 $BF$, 모서리 $DH$의 $2$개이므로 $c=2$  $ \\therefore a+b+c=3+6+2=11 $",②,111.수학 과목 문제생성 데이터,training
00041_96183,M1_2_05_00041_96183_A.png,"면 $ABCD$와 수직인 모서리는 모서리 $AE$, 모서리 $BF$, 모서리 $CG$, 모서리 $DH$의 $4$개이고, 면 $CGHD$와 수직인 모서리는 모서리 $BC$, 모서리 $FG$의 $2$개이므로 구하는 개수의 합은 $4+2=6$(개)이다.",$6$개,111.수학 과목 문제생성 데이터,training
00041_96184,M1_2_05_00041_96184_A.png,"(1) 면 $ ABC $ 와 수직인 모서리는 모서리 $ AD $, 모서리 BE, 모서리 CFO이다. (2) 점 $ B $ 와 면 $ DEF $ 사이의 거리는 $ \\overline{CF}=4 \\mathrm{~cm} $ 이다. (3) 면 $ ABC $ 와 평행한 면은 면 DEF이다. (4) 면 $ ABC $ 와 수직인 면은 면 $ ADEB $, 면 $ BEFC $, 면 $ ADFC $ 이다.","(1) BE, CF (2) 4 (3) DEF (4) BEFC, ADFC",111.수학 과목 문제생성 데이터,training
00041_96185,M1_2_05_00041_96185_A.png,"㉠ $ l / / P, m \\perp P $ 이면 다음 그림과 같이 $ l \\perp m $ 이거나 두 직선 $ l, m $ 이 꼬인 위치에 있을 수도 있다. ㉢ $ l \\in P, m \\perp P $ 이면 다음 그림과 같이 $ l \\perp m $ 이거나 두 직선 $ l, m $ 이 꼬인 위치에 있을 수도 있다.","㉠, ㉢",111.수학 과목 문제생성 데이터,training
00041_96188,M1_2_05_00041_96188_A.png,"(2) $3$쌍 (3) 면 $ABCD$, 면 $ABFE$, 면 $FGHE$, 면 $CGHD$  (1) 면 $BCGF$와 만나는 면은 면 $ABCD$, 면 $ABFE$, 면 $FGHE$, 면 $CGHD$이다. (2) 평행한 면은 면 $ABCD$와 면 $EFGH$, 면 $ABFE$와 면 $DCGH$, 면 $BCGF$와 면 $ADHE$로 $3$쌍이다. (3) 면 $BCGF$와 수직인 면은 면 $ABCD$, 면 $ABFE$, 면 $FGHE$, 면 $CGHD$이다.","(1) 면 $ABCD$, 면 $ABFE$, 면 $FGHE$, 면 $CGHD$",111.수학 과목 문제생성 데이터,training
00041_96189,M1_2_05_00041_96189_A.png,"평행한 면은 면 $ FGHIJ $ 이고 면 $ ABCDE $ 와 만나는 면은 면 $ ABGF $, 면 $ BCHG $, 면 $ CDIH $, 면 $ DEJI $, 면 $ EAFJ $이다.","면 $ ABCDE $ 와 평행한 면 : 면 FGHIJ 면 $ ABCDE $ 와 만나는 면 : 면 $ ABGF $, 면 $ BCHG $, 면 $ CDIH $, 면 $ DEJI $, 면 $ EAFJ $",111.수학 과목 문제생성 데이터,training
00041_96190,M1_2_05_00041_96190_A.png,"① 모서리 $BC$와 면 $ABFE$는 수직이다. ② 면 $BFGC$와 모서리 $EH$는 평행하다. ③ $ \\overline{BH} $ 와 꼬인 위치에 있는 모서리는 모서리 $ AD $, 모서리 $ AE $, 모서리 $ CD $, 모서리 $ CG $, 모서리 $ EF $, 모서리 $ FG $ 의 $6$개이다. ⑤ 면 $ ABCD $ 와 면 $ AEHD $ 는 수직이다.",④,111.수학 과목 문제생성 데이터,training
00041_96191,M1_2_05_00041_96191_A.png,"면 $ACIG$와 만나는 면은 면 $CIJD$, 면 $AGLF$, 면 $ACDF$, 면 $GIJL$, 면 $BHJD$, 면 $AGKE$의 $6$개이다.",$6$개,111.수학 과목 문제생성 데이터,training
00041_96192,M1_2_05_00041_96192_A.png,"(1) 직선 AD와 평행한 직선은 직선 BC, 직선 GF이다. (2) 직선 AE와 한 점에서 만나는 직선은 직선 AB, 직선 BC, 직선 CD, 직선 DE, 직선 AD, 직선 EF, 직선 FG, 직선 GH, 직선 HA의 $9$개이다.","(1) 직선 BC, 직선 GF (2) $9 \\\\$",111.수학 과목 문제생성 데이터,training
00041_96193,M1_2_05_00041_96193_A.png,"면 $ABEGJ$와 만나는 면은 면 $ ABCD $, 면 $ BEFC $, 면 $ EGHF $, 면 $JGHI$, 면 $ AJID $ 의 $5$ 개이므로 $ a=5 $ 입체도형에서 평행한 면은 면 $ \\mathrm{ABC ppD} $ 와 면 $JGHI$, 면 $EGHF$와 면 $ AJID $, 면 $ ABEGJ $ 와 면 $ DCFH $ 의 $3$쌍이 존재하므로 $ b=3 $ 면 $ BEFC $ 와 수직인 면은 면 $ ABEGJ $, 면 $ CFHID $ 의 $2$개이므로 $ c=2 $ \\[ \\therefore a+b+c=5+3+2=10 \\]",$10$,111.수학 과목 문제생성 데이터,training
00041_96195,M1_2_05_00041_96195_A.png,(1) 교점의 개수는 꼭짓점의 개수와 같으므로 $8$개이다.  (2) 교선의 개수는 모서리의 개수와 같으므로 $12$개이다.,(1) $8$개 (2) $12$개,111.수학 과목 문제생성 데이터,training
00041_96196,M1_2_05_00041_96196_A.png,교점의 개수는 $4$개이므로 $a=4$ 교선의 개수는 $6$개이므로 $b=6$ $\\therefore a+b$ = $4+6$ = $10$,③,111.수학 과목 문제생성 데이터,training
00041_96197,M1_2_05_00041_96197_A.png,교점의 개수는 꼭짓점의 개수이므로 $a=7$ 교선의 개수는 모서리의 개수이므로 $b=12 \\therefore a+b=19$,④,111.수학 과목 문제생성 데이터,training
00041_96198,M1_2_05_00041_96198_A.png,② 면과 면이 만나서 생기는 선이 교선이다.,②,111.수학 과목 문제생성 데이터,training
00041_96200,M1_2_05_00041_96200_A.png,"다섯 개의 점 $ A, B, C, D, E $ 로 만들 수 있는 직선은 $ \\overleftrightarrow{AB}, \\overleftrightarrow{AE}, \\overleftrightarrow{BE}, \\overleftrightarrow{CE}, \\overleftrightarrow{DE} $ 의 $5$ 개이다.",$5$개,111.수학 과목 문제생성 데이터,training
00041_96201,M1_2_05_00041_96201_A.png,"$ \\overrightarrow{AB} $ 는 시작점이 $ A $ 이고, 방향이 $ B $ 쪽으로 향하는 반직선이므로 ④ $ \\overrightarrow{AC} $ 와 같다.",④,111.수학 과목 문제생성 데이터,training
00041_96203,M1_2_05_00041_96203_A.png,"$ \\overrightarrow{AD}, \\overrightarrow{DA}, \\overrightarrow{BD}, \\overrightarrow{DB}, \\overrightarrow{CD}, \\overrightarrow{DC}, \\overrightarrow{AB}(=\\overrightarrow{AC}), \\overrightarrow{BC}, \\overrightarrow{CB}(=\\overrightarrow{CA}), \\overrightarrow{BA} $ 이므로 모두 $10$개이다.",③,111.수학 과목 문제생성 데이터,training
00041_96204,M1_2_05_00041_96204_A.png,"$ \\overleftrightarrow{AB}(\\overleftrightarrow{AC}), \\overleftrightarrow{AD}, \\overleftrightarrow{AE}, \\overleftrightarrow{BD}, \\overleftrightarrow{BE}, \\overleftrightarrow{CD}, \\overleftrightarrow{CE}, \\overleftrightarrow{DE} $ 의 $8$개이다.",⑤,111.수학 과목 문제생성 데이터,training
00041_96206,M1_2_05_00041_96206_A.png,"$ \\overleftrightarrow{AE}, \\overleftrightarrow{BE}, \\overleftrightarrow{CE}, \\overleftrightarrow{AD}, \\overleftrightarrow{BD}, \\overleftrightarrow{CD}, \\overleftrightarrow{ED} $ 의 $7$개와 점 $ A $, 점 $ B $, 점 C를 동시에 지나가는 직선이 $1$ 개이므로 모두 $8$개이다.",③,111.수학 과목 문제생성 데이터,training
00041_96208,M1_2_05_00041_96208_A.png,② $ \\overline{AB}=\\frac{4}{3} \\overline{AN} $,②,111.수학 과목 문제생성 데이터,training
00041_96210,M1_2_05_00041_96210_A.png,"문제의 조건에 의해서 다음처럼 나타낼 수 있다. $\\overline{\\mathrm{AM}}=\\overline{\\mathrm{MP}}=\\frac{1}{2} \\overline{\\mathrm{AP}}, \\overline{\\mathrm{PN}}=\\overline{\\mathrm{NB}}=\\frac{1}{2} \\overline{\\mathrm{BP}}$  $\\therefore \\overline{\\mathrm{MN}}=\\overline{\\mathrm{MP}}+\\overline{\\mathrm{PN}}=\\frac{1}{2}(\\overline{\\mathrm{AP}}+\\overline{\\mathrm{BP}})=\\frac{1}{2} \\overline{\\mathrm{AB}}=\\frac{1}{2} \\times 16=8(\\mathrm{~cm})$",⑤,111.수학 과목 문제생성 데이터,training
00041_96212,M1_2_05_00041_96212_A.png,$ \\begin{array}{l}\\left(3 \\angle x+20^{\\circ}\\right)+\\left(2 \\angle x-30^{\\circ}\\right)=90^{\\circ} \\\\ 5 \\angle x=100^{\\circ} \\\\ \\therefore \\angle x=20^{\\circ}\\end{array} $,$ 20^{\\circ} $,111.수학 과목 문제생성 데이터,training
00041_96214,M1_2_05_00041_96214_A.png,$ \\angle C O E=\\angle C O D+\\angle D O E $ $ =\\frac{1}{4} \\angle A O D+\\frac{1}{4} \\angle B O D $  $ =\\frac{1}{4}(\\angle AOB) $  $ =\\frac{1}{4} \\times 180^{\\circ}=45^{\\circ} $,$45\\degree$,111.수학 과목 문제생성 데이터,training
00041_96215,M1_2_05_00041_96215_A.png,"$ \\angle COD=a $ 라고 하면 $ \\angle AOD=3 a, \\angle COE=2 a, \\angle BOE=4 a $ 이므로 $ 3 a+a+2 a+4 a=180^{\\circ} \\therefore a=18^{\\circ} $ 따라서 $ \\angle \\mathrm{A O D}+\\angle \\mathrm{B O E}=18^{\\circ} \\times 7=126^{\\circ} $ 이다.",⑤,111.수학 과목 문제생성 데이터,training
00041_96218,M1_2_05_00041_96218_A.png,맞꼭지각의 크기는 서로 같으므로 $ 3 \\angle x+5 \\angle x+7 \\angle x=180^{\\circ} $ $ 15 \\angle x=180^{\\circ} $ $ \\therefore \\angle x=12^{\\circ} $,$ 12^{\\circ} $,111.수학 과목 문제생성 데이터,training
00041_96219,M1_2_05_00041_96219_A.png,맞꼭지각의 크기는 서로 같으므로 $ \\angle y+30^{\\circ}=2 \\angle y  \\therefore \\angle y=30^{\\circ} $ $ 2 \\angle x-40^{\\circ}=180^{\\circ}-70^{\\circ}-60^{\\circ}=50^{\\circ} $이므로 $ 2 \\angle x=90^{\\circ}  \\therefore \\angle x=45^{\\circ} $,"$ x=45^{\\circ}, y=30^{\\circ} $",111.수학 과목 문제생성 데이터,training
00041_96220,M1_2_05_00041_96220_A.png,95^{\\circ} \\]  \\[ 5 \\angle x-27^{\\circ}=3 \\angle x+15^{\\circ} \\therefore \\angle x=21^{\\circ} \\] $ 3 \\angle x+15^{\\circ}+\\angle y+7^{\\circ}=180^{\\circ} \\therefore \\angle y=95^{\\circ} $,\\[,111.수학 과목 문제생성 데이터,training
00041_96221,M1_2_05_00041_96221_A.png,"점 $P$에서 직선$l$에 내린 수선의 발은 점 $C$이고, 점 $Q$에서 직선$l$까지의 거리는 $\\overline{QD}$이다.","점 $C,\\overline{QD}$",111.수학 과목 문제생성 데이터,training
00041_96224,M1_2_05_00041_96224_A.png,"① $\\overline{AB}$ 의 수선은 $\\overline{AD}, \\overline{BC}$ 이다. ② $\\overline{AD}$ 와 직교하는 변은 $2$ 개이다. ③ $\\overline{AB}$ 와 $\\overline{BC}$ 는 서로 직교한다. ④ 점 $A$ 와 $\\overline{BC}$ 사이의 거리는 $2 \\mathrm{~cm}$ 이다.",⑤,111.수학 과목 문제생성 데이터,training
00041_96225,M1_2_05_00041_96225_A.png,④ $ \\angle d+\\angle e $의 크기는 알 수 없다.,④,111.수학 과목 문제생성 데이터,training
00041_96226,M1_2_05_00041_96226_A.png,$ \\angle x $ 의 동위각은 $ \\angle h $ 와 $ \\angle a $ 이다.,"$ \\angle h, \\angle a $",111.수학 과목 문제생성 데이터,training
00041_96227,M1_2_05_00041_96227_A.png,$ \\angle x+110^{\\circ}=180^{\\circ} $ 이므로 $ \\angle x=70^{\\circ} $,$ 70^{\\circ} \\\\ $,111.수학 과목 문제생성 데이터,training
00041_96228,M1_2_05_00041_96228_A.png,"두 직선 $ l, m $ 에 평행한 직선 $ n $ 을 그으면 $ \\angle x=360^{\\circ}-\\left(50^{\\circ}+40^{\\circ}\\right)=270^{\\circ} $",$ 270^{\\circ} $,111.수학 과목 문제생성 데이터,training
00041_96229,M1_2_05_00041_96229_A.png,③ 동위각의 크기가 서로 같지 않으므로 두 직선 $l$과 $m$은 서로 평행하지 않다.,③,111.수학 과목 문제생성 데이터,training
00041_96230,M1_2_05_00041_96230_A.png,⑤$ \\angle d $ 의 맞꼭지각은 $ \\angle b $ 이다.,⑤,111.수학 과목 문제생성 데이터,training
00041_96231,M1_2_05_00041_96231_A.png,$ \\begin{array}{l}15^{\\circ}+\\angle y+\\angle x-35^{\\circ}=180^{\\circ} \\\\ \\therefore \\angle x+\\angle y=200^{\\circ}\\end{array} $,$ 200^{\\circ} $,111.수학 과목 문제생성 데이터,training
00041_96232,M1_2_05_00041_96232_A.png,$\\angle x=180^{\\circ}-120^{\\circ}=60^{\\circ}$ $\\angle y=180^{\\circ}-75^{\\circ}=105^{\\circ}$ $\\therefore \\angle x+\\angle y=60^{\\circ}+105^{\\circ}=165^{\\circ}$,$ 165^{\\circ} $,111.수학 과목 문제생성 데이터,training
00041_96233,M1_2_05_00041_96233_A.png,동위각 또는 엇각의 크기가 같아야 두 직선이 평행임을 설명할 수 있다.,①,111.수학 과목 문제생성 데이터,training
00041_96234,M1_2_05_00041_96234_A.png,"\\[ \\begin{array}{l} \\angle y=20^{\\circ}, \\angle x=100^{\\circ} \\\\ \\therefore \\angle x-\\angle y=80^{\\circ} \\end{array} \\]",$ 80^{\\circ} $,111.수학 과목 문제생성 데이터,training
00041_96235,M1_2_05_00041_96235_A.png,$ \\begin{array}{l}170^{\\circ}-3 \\angle x+\\angle x+35^{\\circ}=3 \\angle x-10^{\\circ} \\\\ 5 \\angle x=215^{\\circ}\\end{array} $   $ \\therefore \\angle x=43^{\\circ} $,$43°$,111.수학 과목 문제생성 데이터,training
00041_96236,M1_2_05_00041_96236_A.png,$ \\angle A E G+\\angle E G C=180^{\\circ} $ 이다. $ \\triangle EFG $ 에서 두 내각의 합은 다른 한 외각의 크기와 같다. \\[ \\begin{array}{l} \\angle x=\\angle FEG+\\angle FGE \\\\ =\\frac{1}{2}(\\angle AEG+\\angle EGC)=90^{\\circ} \\\\ \\therefore \\angle x=90^{\\circ} \\end{array} \\],$ 90^{\\circ} $,111.수학 과목 문제생성 데이터,training
00041_96238,M1_2_05_00041_96238_A.png,$ \\therefore \\angle x=55^{\\circ}+30^{\\circ}=85^{\\circ} $,(해답)$ 85^{\\circ} $,111.수학 과목 문제생성 데이터,training
00041_96239,M1_2_05_00041_96239_A.png,"② $ \\angle b $ 의 동위각은 $ \\angle f, \\angle i $ 이다. ③ $ \\angle c $ 의 동위각은 $ \\angle g, \\angle j $ 이다. ④ $ \\angle d $ 의 엇각은 $ \\angle i $ 이다.","①, ⑤",111.수학 과목 문제생성 데이터,training
00041_96240,M1_2_05_00041_96240_A.png,$ \\angle x+25^{\\circ}+70^{\\circ}+2 \\angle x-5^{\\circ}=180^{\\circ} $ $ 3 \\angle x+90^{\\circ}=180^{\\circ} $ $ 3 \\angle x=90^{\\circ} \\therefore \\angle x=30^{\\circ} $ $ \\therefore \\angle B A C=30^{\\circ}+25^{\\circ}=55^{\\circ} $,⑤,111.수학 과목 문제생성 데이터,training
00041_96241,M1_2_05_00041_96241_A.png,"④ 동위각의 크기가 다르므로 두 직선 $l, m$은 평행하지 않다.",④,111.수학 과목 문제생성 데이터,training
00041_96242,M1_2_05_00041_96242_A.png,\\[ \\begin{array}{l} \\angle x=60^{\\circ}+15^{\\circ}=75^{\\circ} \\\\ \\therefore \\angle x=75^{\\circ} \\end{array} \\],⑤,111.수학 과목 문제생성 데이터,training
00041_96244,M1_2_05_00041_96244_A.png,$ 70^{\\circ}=\\angle x+20^{\\circ} $ 이므로 $ \\angle x=50^{\\circ} $ 이다.,③,111.수학 과목 문제생성 데이터,training
00041_96246,M1_2_05_00041_96246_A.png,"두 직선 $l$과 $m$에 평행한 두 보조선 $n,p$를 그으면 다음과 같다.  $ \\angle x+40^{\\circ}+30^{\\circ}=2 \\angle x $ $ \\therefore \\angle x=70^{\\circ} $",⑤,111.수학 과목 문제생성 데이터,training
00041_96247,M1_2_05_00041_96247_A.png,⑤ 꼬인 위치에 있는 두 직선은 한 평면 위에 있지 않으므로 평면을 결정할 수 없다.,⑤,111.수학 과목 문제생성 데이터,training
00041_96249,M1_2_05_00041_96249_A.png,③ 점 $D$는 어느 직선 위에도 있지 않다.,③,111.수학 과목 문제생성 데이터,training
00041_96250,M1_2_05_00041_96250_A.png,"(2) 모서리 $BC$, 모서리 $AB$, 모서리 $BF$ (3) 면 $EFGH$, 면 $BFGC$, 면 $CGHD$ (4) 점 $C$, 점 $G$, 점 $H$, 점 $D$  (1) 모서리 $EH$ 위에 있는 꼭짓점 점 $E$, 점 $H$이다. (2) 점 $B$를 지나는 모서리는 모서리 $BC$, 모서리 $AB$, 모서리 $BF$이다. (3) 점 $G$를 포함하는 면은 면 $EFGH$, 면 $BFGC$, 면 $CGHD$이다. (4) 면 $CGHD$ 위에 있는 꼭짓점은 점 $C$, 점 $G$, 점 $H$, 점 $D$이다.","(1) 점 $E$, 점 $H$",111.수학 과목 문제생성 데이터,training
00041_96251,M1_2_05_00041_96251_A.png,④ 점 $D$는 직선 $l$ 위에 있지 않다.,④,111.수학 과목 문제생성 데이터,training
00041_96253,M1_2_05_00041_96253_A.png,① 꼬인 위치에 있는 위치 관계는 공간에서의 위치 관계이다.,①,111.수학 과목 문제생성 데이터,training
00041_96254,M1_2_05_00041_96254_A.png,(1) $ l / / m $ 이고 $ m / / n $ 이면 $ l / / n $ 이다. (2) $ l / / m $ 이고 $ m \\perp n $ 이면 $ l \\perp n $ 이다. (3) $ l \\perp m $ 이고 $ m \\perp n $ 이면 $ l / / n $ 이다. (4) $ l \\perp m $ 이고 $ m / / n $ 이면 $ l \\perp n $ 이다.,(1) $ / /(2) \\perp(3) / /(4) \\perp $,111.수학 과목 문제생성 데이터,training
00041_96255,M1_2_05_00041_96255_A.png,① 모서리 AB와 평행한 모서리는 $3$개이다.③ 모서리 AB와 꼬인 위치에 있는 모서리는 $4$개이다.⑤ 모서리 BF와 수직인 모서리는 $4$개이다.,"②, ④",111.수학 과목 문제생성 데이터,training
00041_96256,M1_2_05_00041_96256_A.png,"모서리 $AB$와 만나지도 않고 평행하지도 않은 모서리는 모서리 $DE$, 모서리 $CD$이다.","모서리 $DE$, 모서리 $CD$",111.수학 과목 문제생성 데이터,training
00041_96257,M1_2_05_00041_96257_A.png,⑤ 꼬인 위치에 있는 위치 관계는 공간에서의 위치 관계이다.,⑤,111.수학 과목 문제생성 데이터,training
00041_96258,M1_2_05_00041_96258_A.png,"$\\therefore k \\perp l, l \\parallel n, k \\parallel m$",①,111.수학 과목 문제생성 데이터,training
00041_96260,M1_2_05_00041_96260_A.png,"$ \\overleftrightarrow{CD} $ 와 만나는 직선은 $ \\overleftrightarrow{BC}, \\overleftrightarrow{AB}, \\overleftrightarrow{AH}, \\overleftrightarrow{GF}, \\overleftrightarrow{FE}, \\overleftrightarrow{DE} $ 의 $6$ 개이다.",②,111.수학 과목 문제생성 데이터,training
00041_96261,M1_2_05_00041_96261_A.png,"$ \\overline{BC} $ 와 꼬인 위치에 있는 모서리는 $ \\overline{AE}, \\overline{DH}, \\overline{EF}, \\overline{HG} $ 의 $4$ 개이다.",③,111.수학 과목 문제생성 데이터,training
00041_96262,M1_2_05_00041_96262_A.png,모서리 $CF$와 꼬인 위치에 있는 모서리는 $5$개이므로 $a=5$ 모서리 $CF$와 수직인 모서리의 개수는 $2$개이므로 $b=2 \\thereforeab=5ⅹ2=10$,④,111.수학 과목 문제생성 데이터,training
00041_96264,M1_2_05_00041_96264_A.png,"전개도를 접으면 다음 그림과 같다.  따라서 $ \\overline{AB} $ 와 꼬인 위치에 있는 모서리는 $ \\overline{CL}, \\overline{FG}, \\overline{MN} $ 이다.","$①, ④, ⑤$",111.수학 과목 문제생성 데이터,training
